timestamp,meter_reading,outlier,air_temperature,dew_temperature,wind_speed
2016-01-02 17:00:00,323.84,Not an outlier,-1.8,-4.6,7.2
2016-01-02 18:00:00,324.47,Not an outlier,-1.5,-4.3,6.2
2016-01-02 19:00:00,322.12,Not an outlier,-1.1,-3.8,6.7
2016-01-02 20:00:00,329.43,Not an outlier,-0.7,-3.5,6.2
2016-01-02 21:00:00,321.1,Not an outlier,-0.7,-3.3,6.7
2016-01-02 22:00:00,300.43,Not an outlier,-0.6,-3.1,6.7
2016-01-02 23:00:00,290.17,Not an outlier,-0.6,-3.2,6.7
2016-01-03 00:00:00,287.25,Not an outlier,-0.6,-3.2,7.2
2016-01-03 01:00:00,290.9,Not an outlier,-1.5,-3.4,6.7
2016-01-03 02:00:00,289.15,Not an outlier,-0.8,-3.4,6.2
2016-01-03 03:00:00,289.75,Not an outlier,-0.6,-3.8,6.7
2016-01-03 04:00:00,291.93,Not an outlier,-1.2,-3.1,4.1
2016-01-03 05:00:00,316.95,Not an outlier,-1.1,-3.4,1.5
2016-01-03 06:00:00,317.05,Not an outlier,-0.6,-4.1,4.6
2016-01-03 07:00:00,323.35,Not an outlier,-0.8,-4.1,3.6
2016-01-03 08:00:00,320.74,Not an outlier,-1.2,-3.7,3.1
2016-01-03 09:00:00,322.58,Not an outlier,-1.1,-3.2,3.6
2016-01-03 10:00:00,319.64,Not an outlier,-1.2,-3.0,2.6
2016-01-03 11:00:00,323.93,Not an outlier,-1.1,-2.0,3.1
2016-01-03 12:00:00,315.18,Not an outlier,-1.0,-1.3,2.6
2016-01-03 13:00:00,321.36,Not an outlier,-1.0,-1.4,1.5
2016-01-03 14:00:00,322.0,Not an outlier,-0.9,-1.4,2.1
2016-01-03 15:00:00,315.45,Not an outlier,-0.7,-1.3,3.1
2016-01-03 16:00:00,315.5,Not an outlier,-0.4,-1.5,4.1
2016-01-03 17:00:00,311.76,Not an outlier,-0.6,-2.7,5.1
2016-01-03 18:00:00,319.35,Not an outlier,-2.9,-5.6,7.7
2016-01-03 19:00:00,315.12,Not an outlier,-4.2,-7.6,7.2
2016-01-03 20:00:00,316.59,Not an outlier,-5.4,-9.1,6.7
2016-01-03 21:00:00,313.96,Not an outlier,,,
2016-01-03 22:00:00,312.25,Not an outlier,-8.2,-12.4,7.7
2016-01-03 23:00:00,315.29,Not an outlier,-9.4,-13.4,7.2
2016-01-04 00:00:00,306.21,Not an outlier,-10.6,-14.7,7.7
2016-01-04 01:00:00,299.14,Not an outlier,-11.7,-15.8,6.7
2016-01-04 02:00:00,308.16,Not an outlier,-12.9,-17.2,5.1
2016-01-04 03:00:00,310.94,Not an outlier,-13.7,-18.4,6.1
2016-01-04 04:00:00,303.91,Not an outlier,-14.9,-18.9,5.1
2016-01-04 05:00:00,303.64,Not an outlier,-15.4,-18.9,5.1
2016-01-04 06:00:00,305.16,Not an outlier,,,
2016-01-04 07:00:00,317.64,Not an outlier,,,
2016-01-04 08:00:00,323.24,Not an outlier,,,
2016-01-04 09:00:00,316.39,Not an outlier,,,
2016-01-04 10:00:00,313.83,Not an outlier,,,
2016-01-04 11:00:00,328.24,Not an outlier,,,
2016-01-04 12:00:00,333.59,Not an outlier,,,
2016-01-04 13:00:00,329.91,Not an outlier,,,
2016-01-04 14:00:00,340.67,Not an outlier,,,
2016-01-04 15:00:00,337.27,Not an outlier,,,
2016-01-04 16:00:00,313.81,Not an outlier,,,
2016-01-04 17:00:00,306.1,Not an outlier,,,
2016-01-04 18:00:00,305.3,Not an outlier,,,
2016-01-04 19:00:00,304.07,Not an outlier,,,
2016-01-04 20:00:00,309.98,Not an outlier,,,
2016-01-04 21:00:00,301.38,Not an outlier,,,
2016-01-04 22:00:00,319.91,Not an outlier,,,
2016-01-04 23:00:00,300.71,Not an outlier,,,
2016-01-05 00:00:00,313.14,Not an outlier,,,
2016-01-05 01:00:00,296.41,Not an outlier,,,
2016-01-05 02:00:00,299.69,Not an outlier,,,
2016-01-05 03:00:00,296.26,Not an outlier,,,
2016-01-05 04:00:00,298.36,Not an outlier,,,
2016-01-05 05:00:00,295.63,Not an outlier,,,
2016-01-05 06:00:00,307.61,Not an outlier,,,
2016-01-05 07:00:00,310.0,Not an outlier,,,
2016-01-05 08:00:00,305.28,Not an outlier,,,
2016-01-05 09:00:00,297.8,Not an outlier,,,
2016-01-05 10:00:00,323.18,Not an outlier,,,
2016-01-05 11:00:00,328.44,Not an outlier,,,
2016-01-05 12:00:00,322.22,Not an outlier,,,
2016-01-05 13:00:00,339.33,Not an outlier,,,
2016-01-05 14:00:00,334.56,Not an outlier,,,
2016-01-05 15:00:00,340.66,Not an outlier,,,
2016-01-05 16:00:00,326.42,Not an outlier,,,
2016-01-05 17:00:00,305.94,Not an outlier,,,
2016-01-05 18:00:00,299.38,Not an outlier,,,
2016-01-05 19:00:00,302.46,Not an outlier,,,
2016-01-05 20:00:00,302.85,Not an outlier,,,
2016-01-05 21:00:00,297.12,Not an outlier,-9.5,-17.3,5.0
2016-01-05 22:00:00,307.73,Not an outlier,,,
2016-01-05 23:00:00,314.19,Not an outlier,,,
2016-01-06 00:00:00,304.61,Not an outlier,-12.5,-16.4,1.6
2016-01-06 01:00:00,299.03,Not an outlier,,,
2016-01-06 02:00:00,301.97,Not an outlier,,,
2016-01-06 03:00:00,297.04,Not an outlier,-16.2,-18.1,1.3
2016-01-06 04:00:00,304.24,Not an outlier,,,
2016-01-06 05:00:00,302.66,Not an outlier,,,
2016-01-06 06:00:00,311.57,Not an outlier,-15.8,-17.2,0.5
2016-01-06 07:00:00,305.03,Not an outlier,,,
2016-01-06 08:00:00,302.82,Not an outlier,,,
2016-01-06 09:00:00,314.3,Not an outlier,-12.9,-14.1,3.2
2016-01-06 10:00:00,321.7,Not an outlier,,,
2016-01-06 11:00:00,330.59,Not an outlier,,,
2016-01-06 12:00:00,336.17,Not an outlier,-9.1,-10.2,3.6
2016-01-06 13:00:00,340.57,Not an outlier,-10.8,-11.7,3.1
2016-01-06 14:00:00,360.36,Not an outlier,-7.2,-7.8,4.6
2016-01-06 15:00:00,344.52,Not an outlier,-6.1,-6.9,6.0
2016-01-06 16:00:00,344.67,Not an outlier,-3.3,-7.2,4.6
2016-01-06 17:00:00,311.98,Not an outlier,-1.8,-7.0,4.1
2016-01-06 18:00:00,304.54,Not an outlier,-1.4,-6.7,3.6
2016-01-06 19:00:00,305.8,Not an outlier,0.0,-5.5,1.0
2016-01-06 20:00:00,298.83,Not an outlier,0.8,-8.1,2.6
2016-01-06 21:00:00,306.31,Not an outlier,0.3,-8.4,2.1
2016-01-06 22:00:00,312.76,Not an outlier,-4.3,-8.8,1.0
2016-01-06 23:00:00,305.27,Not an outlier,-6.8,-10.0,1.0
2016-01-07 00:00:00,301.83,Not an outlier,-7.0,-8.6,0.5
2016-01-07 01:00:00,302.88,Not an outlier,-6.8,-10.1,2.1
2016-01-07 02:00:00,314.58,Not an outlier,-3.6,-7.3,3.1
2016-01-07 03:00:00,306.43,Not an outlier,-3.1,-5.5,2.6
2016-01-07 04:00:00,311.03,Not an outlier,-6.2,-8.4,0.0
2016-01-07 05:00:00,308.04,Not an outlier,-5.7,-7.3,2.1
2016-01-07 06:00:00,307.61,Not an outlier,-8.0,-8.4,1.5
2016-01-07 07:00:00,302.79,Not an outlier,-7.7,-8.2,1.0
2016-01-07 08:00:00,328.08,Not an outlier,-8.6,-9.3,1.5
2016-01-07 09:00:00,315.9,Not an outlier,-7.8,,1.5
2016-01-07 10:00:00,322.03,Not an outlier,-7.3,-7.9,2.6
2016-01-07 11:00:00,327.17,Not an outlier,-7.4,-8.0,1.5
2016-01-07 12:00:00,328.86,Not an outlier,-8.6,-9.3,0.5
2016-01-07 13:00:00,341.6,Not an outlier,-8.8,-9.6,0.5
2016-01-07 14:00:00,328.78,Not an outlier,-6.9,-7.4,1.0
2016-01-07 15:00:00,325.8,Not an outlier,-5.5,-7.0,0.5
2016-01-07 16:00:00,326.8,Not an outlier,-4.6,-5.0,0.0
2016-01-07 17:00:00,319.97,Not an outlier,-4.0,-4.4,0.0
2016-01-07 18:00:00,322.23,Not an outlier,-1.6,-5.5,0.0
2016-01-07 19:00:00,312.62,Not an outlier,-0.5,-5.0,2.1
2016-01-07 20:00:00,302.62,Not an outlier,-0.9,-5.0,0.5
2016-01-07 21:00:00,294.75,Not an outlier,-1.6,-5.0,1.0
2016-01-07 22:00:00,313.77,Not an outlier,-2.7,-4.9,2.1
2016-01-07 23:00:00,311.39,Not an outlier,-3.3,-5.3,1.5
2016-01-08 00:00:00,304.66,Not an outlier,-4.0,-5.5,1.5
2016-01-08 01:00:00,299.33,Not an outlier,-4.9,-6.4,1.5
2016-01-08 02:00:00,298.72,Not an outlier,-6.2,-7.0,1.5
2016-01-08 03:00:00,305.12,Not an outlier,-5.3,-6.3,1.0
2016-01-08 04:00:00,307.4,Not an outlier,-4.1,-5.7,1.5
2016-01-08 05:00:00,306.05,Not an outlier,-6.7,-7.4,1.5
2016-01-08 06:00:00,309.14,Not an outlier,-6.5,-7.0,2.1
2016-01-08 07:00:00,304.68,Not an outlier,-6.5,-8.0,1.5
2016-01-08 08:00:00,322.42,Not an outlier,-7.5,-8.1,1.0
2016-01-08 09:00:00,316.15,Not an outlier,-8.6,-9.2,1.5
2016-01-08 10:00:00,325.15,Not an outlier,-9.2,-10.0,1.5
2016-01-08 11:00:00,330.47,Not an outlier,-9.6,-10.3,1.5
2016-01-08 12:00:00,322.66,Not an outlier,-7.9,-8.6,2.6
2016-01-08 13:00:00,331.61,Not an outlier,-7.3,-7.9,2.6
2016-01-08 14:00:00,322.89,Not an outlier,-6.9,-7.5,3.1
2016-01-08 15:00:00,326.97,Not an outlier,-5.3,-5.8,3.1
2016-01-08 16:00:00,324.78,Not an outlier,-4.4,-5.8,3.1
2016-01-08 17:00:00,309.81,Not an outlier,-3.0,-5.2,3.1
2016-01-08 18:00:00,309.8,Not an outlier,-2.6,-5.3,3.6
2016-01-08 19:00:00,304.99,Not an outlier,-2.0,-5.2,4.1
2016-01-08 20:00:00,300.86,Not an outlier,-1.9,-5.2,3.6
2016-01-08 21:00:00,311.2,Not an outlier,-2.0,-5.2,4.6
2016-01-08 22:00:00,290.33,Not an outlier,-2.4,-5.3,4.1
2016-01-08 23:00:00,283.52,Not an outlier,-2.8,-5.7,4.6
2016-01-09 00:00:00,280.05,Not an outlier,-2.9,-5.8,3.6
2016-01-09 01:00:00,278.86,Not an outlier,-3.2,-6.1,3.6
2016-01-09 02:00:00,275.51,Not an outlier,-3.2,-6.1,3.6
2016-01-09 03:00:00,278.17,Not an outlier,-3.3,-6.2,2.6
2016-01-09 04:00:00,284.64,Not an outlier,-3.0,-6.0,3.6
2016-01-09 05:00:00,312.22,Not an outlier,-2.5,-5.5,3.6
2016-01-09 06:00:00,303.87,Not an outlier,-1.9,-5.0,3.6
2016-01-09 07:00:00,314.73,Not an outlier,-1.5,-4.6,3.1
2016-01-09 08:00:00,310.55,Not an outlier,-1.6,-2.4,3.6
2016-01-09 09:00:00,316.98,Not an outlier,-1.2,-1.9,3.6
2016-01-09 10:00:00,314.11,Not an outlier,-0.3,-0.9,3.1
2016-01-09 11:00:00,320.47,Not an outlier,-0.2,-0.7,3.1
2016-01-09 12:00:00,331.08,Not an outlier,0.2,-0.5,3.1
2016-01-09 13:00:00,318.06,Not an outlier,0.2,-0.4,3.1
2016-01-09 14:00:00,323.1,Not an outlier,0.9,-0.2,2.6
2016-01-09 15:00:00,317.89,Not an outlier,1.0,0.3,2.6
2016-01-09 16:00:00,322.41,Not an outlier,1.2,0.6,2.6
2016-01-09 17:00:00,314.77,Not an outlier,1.3,0.8,2.1
2016-01-09 18:00:00,326.57,Not an outlier,1.6,1.2,2.1
2016-01-09 19:00:00,315.85,Not an outlier,2.7,2.3,1.5
2016-01-09 20:00:00,322.02,Not an outlier,3.4,2.8,2.6
2016-01-09 21:00:00,312.9,Not an outlier,3.6,2.6,2.1
2016-01-09 22:00:00,296.27,Not an outlier,3.7,2.6,2.1
2016-01-09 23:00:00,291.68,Not an outlier,3.9,2.6,1.5
2016-01-10 00:00:00,287.76,Not an outlier,3.4,2.3,1.0
2016-01-10 01:00:00,283.51,Not an outlier,3.1,2.2,1.5
2016-01-10 02:00:00,287.82,Not an outlier,2.1,1.7,2.1
2016-01-10 03:00:00,282.85,Not an outlier,1.9,1.6,2.6
2016-01-10 04:00:00,291.62,Not an outlier,1.9,1.7,2.1
2016-01-10 05:00:00,296.85,Not an outlier,1.8,1.6,2.1
2016-01-10 06:00:00,320.81,Not an outlier,1.8,1.6,2.1
2016-01-10 07:00:00,318.88,Not an outlier,2.4,2.1,3.1
2016-01-10 08:00:00,318.75,Not an outlier,2.3,2.0,4.1
2016-01-10 09:00:00,327.36,Not an outlier,1.9,1.4,3.6
2016-01-10 10:00:00,319.24,Not an outlier,2.0,1.6,3.6
2016-01-10 11:00:00,326.63,Not an outlier,1.8,1.3,4.1
2016-01-10 12:00:00,324.67,Not an outlier,1.9,1.2,5.7
2016-01-10 13:00:00,317.38,Not an outlier,2.2,1.1,6.7
2016-01-10 14:00:00,317.91,Not an outlier,2.2,1.2,6.2
2016-01-10 15:00:00,315.35,Not an outlier,2.1,1.4,5.7
2016-01-10 16:00:00,324.91,Not an outlier,,,
2016-01-10 17:00:00,309.11,Not an outlier,,,
2016-01-10 18:00:00,322.31,Not an outlier,3.0,2.3,9.3
2016-01-10 19:00:00,319.02,Not an outlier,,,
2016-01-10 20:00:00,321.12,Not an outlier,,,
2016-01-10 21:00:00,309.88,Not an outlier,3.4,3.0,4.6
2016-01-10 22:00:00,306.1,Not an outlier,4.0,3.7,3.6
2016-01-10 23:00:00,310.32,Not an outlier,3.8,3.5,2.6
2016-01-11 00:00:00,299.34,Not an outlier,5.7,5.0,4.6
2016-01-11 01:00:00,300.65,Not an outlier,4.5,4.2,6.2
2016-01-11 02:00:00,302.78,Not an outlier,3.1,0.3,12.8
2016-01-11 03:00:00,296.31,Not an outlier,,,
2016-01-11 04:00:00,299.3,Not an outlier,,,
2016-01-11 05:00:00,295.3,Not an outlier,,,
2016-01-11 06:00:00,288.9,Not an outlier,-5.5,-11.4,10.3
2016-01-11 07:00:00,299.61,Not an outlier,-6.3,-10.4,7.7
2016-01-11 08:00:00,305.27,Not an outlier,-6.8,-11.8,7.7
2016-01-11 09:00:00,303.81,Not an outlier,-8.6,-12.7,5.7
2016-01-11 10:00:00,300.62,Not an outlier,-9.6,-13.4,5.1
2016-01-11 11:00:00,310.92,Not an outlier,-10.1,-14.4,5.7
2016-01-11 12:00:00,314.52,Not an outlier,-11.0,-14.8,4.1
2016-01-11 13:00:00,327.03,Not an outlier,-12.0,-15.5,5.7
2016-01-11 14:00:00,333.47,Not an outlier,-11.9,-16.8,5.7
2016-01-11 15:00:00,338.56,Not an outlier,-11.5,-16.6,6.2
2016-01-11 16:00:00,322.94,Not an outlier,-11.3,-16.6,6.7
2016-01-11 17:00:00,308.44,Not an outlier,-10.9,-16.9,6.7
2016-01-11 18:00:00,299.87,Not an outlier,-10.5,-17.0,6.7
2016-01-11 19:00:00,292.47,Not an outlier,-9.9,-17.0,6.7
2016-01-11 20:00:00,301.72,Not an outlier,-9.4,-17.4,6.2
2016-01-11 21:00:00,306.42,Not an outlier,-9.2,-18.2,6.2
2016-01-11 22:00:00,298.06,Not an outlier,-9.6,-17.6,3.6
2016-01-11 23:00:00,297.01,Not an outlier,-10.3,-16.4,2.6
2016-01-12 00:00:00,332.91,Not an outlier,-10.7,-16.9,2.6
2016-01-12 01:00:00,304.51,Not an outlier,-11.4,-16.3,1.5
2016-01-12 02:00:00,309.48,Not an outlier,-11.8,-16.4,1.5
2016-01-12 03:00:00,307.43,Not an outlier,-13.3,-16.7,1.5
2016-01-12 04:00:00,316.12,Not an outlier,-13.4,-17.0,1.5
2016-01-12 05:00:00,308.33,Not an outlier,-15.0,-17.0,1.5
2016-01-12 06:00:00,318.15,Not an outlier,-15.0,-17.0,1.5
2016-01-12 07:00:00,310.47,Not an outlier,-15.2,-16.9,1.5
2016-01-12 08:00:00,314.13,Not an outlier,-13.6,-15.7,1.0
2016-01-12 09:00:00,315.54,Not an outlier,-13.5,-15.4,2.1
2016-01-12 10:00:00,299.02,Not an outlier,-12.5,-15.5,2.1
2016-01-12 11:00:00,308.41,Not an outlier,-12.9,-15.0,3.1
2016-01-12 12:00:00,297.88,Not an outlier,-12.8,-14.8,3.6
2016-01-12 13:00:00,302.27,Not an outlier,-12.2,-14.0,3.1
2016-01-12 14:00:00,302.15,Not an outlier,-11.1,-13.0,3.6
2016-01-12 15:00:00,300.96,Not an outlier,-9.9,-11.5,4.6
2016-01-12 16:00:00,290.88,Not an outlier,-9.0,-10.3,4.1
2016-01-12 17:00:00,290.18,Not an outlier,-7.5,-9.7,4.1
2016-01-12 18:00:00,281.32,Not an outlier,-8.2,-9.6,4.6
2016-01-12 19:00:00,274.13,Not an outlier,-7.8,-9.2,5.1
2016-01-12 20:00:00,275.91,Not an outlier,-7.0,-7.5,5.7
2016-01-12 21:00:00,275.68,Not an outlier,-7.1,-8.4,5.7
2016-01-12 22:00:00,279.21,Not an outlier,-7.0,-8.3,6.2
2016-01-12 23:00:00,260.07,Not an outlier,-6.8,-7.9,6.7
2016-01-13 00:00:00,305.1,Not an outlier,-5.9,-6.8,3.6
2016-01-13 01:00:00,294.45,Not an outlier,-3.7,-5.2,3.1
2016-01-13 02:00:00,277.86,Not an outlier,-4.9,-6.4,9.8
2016-01-13 03:00:00,280.01,Not an outlier,-5.4,-6.2,5.7
2016-01-13 04:00:00,281.1,Not an outlier,-6.4,-7.6,5.7
2016-01-13 05:00:00,289.18,Not an outlier,-7.0,-9.0,6.2
2016-01-13 06:00:00,282.42,Not an outlier,-7.8,-10.1,8.2
2016-01-13 07:00:00,307.12,Not an outlier,-9.0,-11.5,8.2
2016-01-13 08:00:00,313.8,Not an outlier,-9.9,-12.3,7.7
2016-01-13 09:00:00,307.44,Not an outlier,-10.9,-13.5,7.7
2016-01-13 10:00:00,307.36,Not an outlier,-11.8,-14.8,7.2
2016-01-13 11:00:00,326.49,Not an outlier,-12.7,-15.5,6.2
2016-01-13 12:00:00,325.31,Not an outlier,-13.4,-16.4,5.7
2016-01-13 13:00:00,323.19,Not an outlier,-14.2,-17.1,5.1
2016-01-13 14:00:00,364.9,Not an outlier,-14.2,-17.4,6.7
2016-01-13 15:00:00,338.1,Not an outlier,-14.1,-17.6,6.7
2016-01-13 16:00:00,316.4,Not an outlier,-13.7,-17.6,6.7
2016-01-13 17:00:00,314.53,Not an outlier,-13.4,-17.9,7.7
2016-01-13 18:00:00,302.36,Not an outlier,-12.8,-17.6,6.2
2016-01-13 19:00:00,293.22,Not an outlier,-11.9,-17.5,5.7
2016-01-13 20:00:00,297.17,Not an outlier,-10.5,-18.0,5.7
2016-01-13 21:00:00,295.37,Not an outlier,-11.6,-18.0,4.6
2016-01-13 22:00:00,300.79,Not an outlier,-12.6,-18.1,2.6
2016-01-13 23:00:00,302.79,Not an outlier,-12.9,-17.5,2.1
2016-01-14 00:00:00,296.86,Not an outlier,-16.0,-19.6,0.5
2016-01-14 01:00:00,292.32,Not an outlier,-17.2,-19.3,1.0
2016-01-14 02:00:00,291.67,Not an outlier,-17.6,-19.1,1.0
2016-01-14 03:00:00,297.74,Not an outlier,-17.0,-18.3,1.5
2016-01-14 04:00:00,289.94,Not an outlier,-14.7,-16.9,1.0
2016-01-14 05:00:00,295.53,Not an outlier,-13.5,-15.5,0.0
2016-01-14 06:00:00,297.03,Not an outlier,-13.9,-15.9,0.5
2016-01-14 07:00:00,307.78,Not an outlier,-14.5,-16.1,1.5
2016-01-14 08:00:00,306.88,Not an outlier,-14.7,-16.4,2.1
2016-01-14 09:00:00,314.19,Not an outlier,-14.2,-15.7,2.1
2016-01-14 10:00:00,311.8,Not an outlier,-14.0,-15.5,1.5
2016-01-14 11:00:00,322.68,Not an outlier,-13.6,-15.0,2.1
2016-01-14 12:00:00,325.7,Not an outlier,-13.2,-14.7,2.1
2016-01-14 13:00:00,349.38,Not an outlier,-13.0,-14.4,1.5
2016-01-14 14:00:00,341.76,Not an outlier,-12.5,-14.0,2.1
2016-01-14 15:00:00,340.63,Not an outlier,-11.7,-13.4,1.5
2016-01-14 16:00:00,336.8,Not an outlier,-10.1,-12.0,1.0
2016-01-14 17:00:00,319.09,Not an outlier,-9.5,-12.0,0.5
2016-01-14 18:00:00,309.89,Not an outlier,-6.4,-11.2,0.0
2016-01-14 19:00:00,312.13,Not an outlier,-6.1,-10.1,3.6
2016-01-14 20:00:00,319.45,Not an outlier,-6.6,-9.5,2.1
2016-01-14 21:00:00,304.93,Not an outlier,-6.3,-10.3,2.1
2016-01-14 22:00:00,316.59,Not an outlier,-8.2,-10.9,0.5
2016-01-14 23:00:00,301.42,Not an outlier,-7.0,-11.3,1.0
2016-01-15 00:00:00,299.6,Not an outlier,-7.8,-11.3,1.0
2016-01-15 01:00:00,300.37,Not an outlier,-9.7,-12.0,0.5
2016-01-15 02:00:00,307.42,Not an outlier,-8.8,-11.2,0.0
2016-01-15 03:00:00,300.51,Not an outlier,-10.2,-11.8,0.5
2016-01-15 04:00:00,305.37,Not an outlier,-9.6,-10.6,1.5
2016-01-15 05:00:00,298.34,Not an outlier,-10.5,-11.5,1.0
2016-01-15 06:00:00,301.16,Not an outlier,-11.1,-12.3,2.1
2016-01-15 07:00:00,308.47,Not an outlier,-11.6,-12.9,2.1
2016-01-15 08:00:00,316.57,Not an outlier,-12.3,-13.6,2.6
2016-01-15 09:00:00,311.94,Not an outlier,-12.7,-13.9,2.6
2016-01-15 10:00:00,324.09,Not an outlier,-12.5,-13.7,2.6
2016-01-15 11:00:00,333.43,Not an outlier,-13.0,-14.4,3.1
2016-01-15 12:00:00,327.11,Not an outlier,-12.9,-14.2,3.1
2016-01-15 13:00:00,319.88,Not an outlier,-12.3,-13.9,4.1
2016-01-15 14:00:00,316.34,Not an outlier,-11.6,-13.3,4.1
2016-01-15 15:00:00,318.52,Not an outlier,-10.5,-13.4,5.1
2016-01-15 16:00:00,312.63,Not an outlier,-10.4,-11.5,5.1
2016-01-15 17:00:00,300.1,Not an outlier,-9.9,-11.5,6.7
2016-01-15 18:00:00,322.02,Not an outlier,-9.5,-12.5,5.7
2016-01-15 19:00:00,307.49,Not an outlier,-9.3,-13.2,7.7
2016-01-15 20:00:00,307.83,Not an outlier,-9.0,-13.0,7.2
2016-01-15 21:00:00,301.75,Not an outlier,-8.9,-12.9,6.7
2016-01-15 22:00:00,300.23,Not an outlier,-8.9,-13.2,5.7
2016-01-15 23:00:00,289.71,Not an outlier,,,
2016-01-16 00:00:00,286.62,Not an outlier,-9.0,-13.5,5.7
2016-01-16 01:00:00,285.53,Not an outlier,-9.1,-13.6,6.7
2016-01-16 02:00:00,284.56,Not an outlier,-8.9,-13.3,7.2
2016-01-16 03:00:00,288.78,Not an outlier,-8.6,-12.8,6.7
2016-01-16 04:00:00,298.03,Not an outlier,-8.2,-11.5,6.2
2016-01-16 05:00:00,312.24,Not an outlier,-7.8,-12.0,5.1
2016-01-16 06:00:00,306.5,Not an outlier,-7.5,-11.3,5.7
2016-01-16 07:00:00,309.97,Not an outlier,-7.2,-10.8,5.1
2016-01-16 08:00:00,316.27,Not an outlier,-7.0,-9.5,6.2
2016-01-16 09:00:00,313.77,Not an outlier,-6.9,-10.4,4.1
2016-01-16 10:00:00,312.79,Not an outlier,-6.9,-10.0,4.1
2016-01-16 11:00:00,321.42,Not an outlier,-6.8,-9.7,4.1
2016-01-16 12:00:00,319.11,Not an outlier,-6.7,-9.2,4.1
2016-01-16 13:00:00,314.94,Not an outlier,-6.6,-7.5,3.1
2016-01-16 14:00:00,322.58,Not an outlier,-6.5,-7.9,3.1
2016-01-16 15:00:00,321.05,Not an outlier,-6.1,-7.4,3.1
2016-01-16 16:00:00,316.26,Not an outlier,-6.0,-7.0,2.6
2016-01-16 17:00:00,320.21,Not an outlier,-4.5,-5.5,1.0
2016-01-16 18:00:00,317.85,Not an outlier,-5.0,-6.2,0.5
2016-01-16 19:00:00,308.72,Not an outlier,-4.1,-5.6,0.0
2016-01-16 20:00:00,317.14,Not an outlier,-3.8,-4.9,2.6
2016-01-16 21:00:00,306.27,Not an outlier,-3.4,-5.1,3.6
2016-01-16 22:00:00,294.31,Not an outlier,-3.2,-5.7,3.6
2016-01-16 23:00:00,293.89,Not an outlier,-3.2,-6.1,3.6
2016-01-17 00:00:00,311.86,Not an outlier,-3.8,-7.0,4.1
